timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb,net_rx_mb,net_tx_mb
1787865047.910756,12.7,1380,284137,74.575,0.000,79.950,0.366
1787865050.913799,4.8,1380,284137,74.591,0.000,74.897,0.340
1787865053.917204,11.5,1380,284137,71.918,0.000,76.530,0.354
1787865056.921148,11.8,1381,284137,71.905,0.024,77.047,0.383
1787865059.925121,12.2,1380,284137,74.568,0.000,75.140,0.344
1787865062.929080,12.8,1381,284137,73.237,0.000,78.187,0.359
1787865065.932985,12.5,1381,284137,74.570,0.000,76.959,0.349
1787865068.936915,12.5,1379,284137,69.243,0.000,80.296,0.368
1787865071.941026,5.6,1377,284137,75.896,0.000,73.229,0.457
1787865074.943595,11.9,1380,284137,71.938,1.196,74.787,1.475
1787865077.947244,13.0,1377,284137,73.244,0.000,77.349,0.360
1787865080.950912,12.7,1380,284137,73.244,0.000,76.798,0.357
1787865083.954702,12.6,1380,284137,73.241,0.000,75.110,0.345
1787865086.958316,12.4,1381,284137,74.577,0.021,78.435,0.411
1787865089.961924,12.8,1382,284137,73.245,0.021,81.506,0.369
1787865092.965575,7.2,1382,284137,75.908,0.000,74.936,0.341
1787865095.968957,10.2,1379,284137,73.251,0.000,76.508,0.354
1787865098.972653,12.1,1381,284137,70.580,0.000,75.697,0.351
1787865101.976285,12.5,1381,284137,73.245,0.000,75.407,0.347
1787865104.979996,13.9,1383,284137,71.911,1.195,75.475,1.611
1787865107.983640,12.5,1383,284137,71.913,0.000,76.135,0.351
1787865110.987308,12.2,1382,284137,71.912,0.000,79.633,0.370
1787865113.990999,6.2,1384,284137,77.238,0.000,74.568,0.336
1787865116.993594,10.7,1385,284137,74.602,0.000,75.430,0.350
1787865119.997313,13.4,1383,284137,71.911,0.021,79.264,0.387
1787865123.001024,12.9,1384,284137,74.574,0.000,77.850,0.358
1787865126.004690,16.1,1384,284137,71.912,0.000,75.479,0.349
1787865129.008307,12.4,1383,284137,75.908,0.000,78.695,0.367
1787865132.011907,12.4,1385,284137,75.909,0.000,78.524,0.358
1787865135.015570,13.1,1384,284137,74.576,0.000,82.540,0.684
1787865138.019206,5.5,1386,284137,75.908,1.194,75.724,1.292
1787865141.021997,12.8,1387,284137,71.933,0.000,75.351,0.341
1787865144.025797,12.6,1385,284137,75.904,0.000,79.000,0.356
1787865147.029879,12.4,1385,284137,74.565,0.000,78.374,0.360
1787865150.033605,12.0,1386,284137,71.911,0.021,76.605,0.372
1787865153.037455,13.1,1387,284137,75.903,0.000,79.585,0.367
1787865156.041060,13.1,1388,284137,74.577,0.000,78.195,0.363
1787865159.044852,12.3,1388,284137,73.241,0.000,79.020,0.359
1787865162.048539,4.9,1386,284137,75.907,0.000,76.855,0.352
