timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776258953.364580,0.0,1716,201689,42.619,0.000
1776258956.367113,0.0,1717,201690,85.261,0.403
1776258959.380412,0.0,1715,201690,71.682,0.005
1776258962.383857,0.0,1715,201691,67.922,0.008
1776258965.387271,0.0,1716,201691,73.250,0.000
1776258968.390709,0.0,1715,201691,45.281,0.000
1776258971.394088,0.0,1716,201691,58.601,0.529
1776258974.397573,0.0,1716,201692,69.253,0.008
1776258977.400976,0.0,1717,201692,34.627,0.000
1776258980.404313,0.0,1716,201692,11.987,0.004
1776258983.407677,0.0,1715,201692,78.579,0.267
1776258986.410149,0.0,1714,201693,85.263,0.007
1776258989.412680,0.0,1715,201693,50.624,0.000
1776258992.416040,0.0,1715,201693,34.628,0.000
1776258995.419482,0.0,1717,201693,69.254,0.003
1776258998.422935,0.0,1717,201694,43.949,0.005
1776259001.426347,0.0,1717,201694,42.618,0.004
1776259004.429736,0.0,1716,201694,21.309,0.000
1776259007.433126,0.0,1716,201694,78.578,0.000
1776259010.435649,0.0,1717,201695,33.305,0.003
1776259013.439124,0.0,1716,201695,49.276,0.001
1776259016.441576,0.0,1717,201695,2.664,0.000
1776259019.444864,0.0,1717,201695,85.240,0.793
1776259022.447330,0.0,1717,201695,85.263,0.008
1776259025.449898,0.0,1717,201696,50.623,0.000
1776259028.453302,0.0,1717,201696,31.964,0.003
1776259031.456747,0.0,1717,201696,82.572,0.527
1776259034.460188,0.0,1718,201697,13.318,0.004
1776259037.463480,0.0,1718,201697,77.249,0.008
1776259040.465991,0.0,1717,201697,82.598,0.134
1776259043.469288,0.0,1718,201697,10.655,0.000
1776259046.472762,0.0,1721,201697,65.258,0.007
1776259049.476171,0.0,1719,201698,69.255,0.000
1776259052.479607,0.0,1720,201698,67.922,0.397
1776259055.483065,0.0,1719,201699,51.940,0.007
1776259058.486264,0.0,1719,201699,54.608,0.001
1776259061.489578,0.0,1718,201699,31.965,0.272
1776259064.492806,0.0,1726,201699,77.250,0.000
1776259067.496200,0.0,1721,201699,85.237,0.274
1776259070.498756,0.0,1719,201700,85.261,0.003
1776259073.501261,0.0,1717,201701,47.960,0.000
1776259076.504561,0.0,1713,201700,35.960,0.005
1776259079.507127,0.0,1715,201701,59.949,0.272
1776259082.509664,0.0,1716,201701,26.644,0.000
1776259085.512986,0.0,1716,201701,33.296,0.003
1776259088.516431,0.0,1716,201701,71.917,0.001
1776259091.519903,0.0,1716,201701,55.935,0.000
1776259094.523260,0.0,1725,201702,39.955,0.003
1776259097.526738,0.0,1717,201702,65.258,0.001
1776259100.530108,0.0,1714,201702,74.583,0.004
1776259103.532674,0.0,1714,201703,75.935,0.000
1776259106.536114,0.0,1715,201703,61.263,0.000
1776259109.539530,0.0,1714,201703,33.295,0.933
1776259112.542115,0.0,1715,201703,82.596,0.000
1776259115.544693,0.0,1715,201704,6.661,0.007
1776259118.548167,0.0,1716,201704,42.617,0.001
1776259121.551629,0.0,1716,201704,69.253,0.004
1776259124.555105,0.0,1716,201705,58.599,0.000
1776259127.558476,0.0,1717,201705,42.619,0.000
1776259130.561979,0.0,1716,201705,31.963,0.003
1776259133.564541,0.0,1716,201705,14.654,0.001
1776259136.567979,0.0,1716,201705,66.590,0.000
1776259139.571341,0.0,1717,201705,10.655,0.000
1776259142.573641,0.0,1717,201705,83.936,0.796
1776259145.576682,0.0,1717,201706,25.308,0.001
1776259148.580048,0.0,1717,201706,39.955,0.009
1776259151.583422,0.0,1716,201706,54.605,0.007
1776259154.586745,0.0,1716,201706,43.951,0.000
1776259157.590055,0.0,1716,201706,42.620,0.004
1776259160.593365,0.0,1710,201707,71.921,0.000
1776259163.596607,0.0,1711,201707,63.931,0.000
1776259166.598928,0.0,1711,201707,61.286,0.004
1776259169.602192,0.0,1712,201708,26.638,0.000
1776259172.605400,0.0,1712,201708,38.625,0.003
1776259175.608661,0.0,1712,201708,66.594,0.793
1776259178.612080,0.0,1713,201708,47.945,0.000
1776259181.615408,0.0,1714,201708,63.929,0.009
1776259184.619036,0.0,1713,201708,35.957,0.000
1776259187.621391,0.0,1714,201709,13.323,0.000
1776259190.625386,0.0,1715,201709,71.904,0.009
1776259193.628663,0.0,1714,201709,85.240,0.004
1776259196.631285,0.0,1714,201710,85.259,0.000
1776259199.633792,0.0,1713,201710,45.295,0.004
1776259202.637147,0.0,1714,201710,33.296,0.000
1776259205.639627,0.0,1715,201712,6.661,0.000
1776259208.641911,0.0,1714,201710,71.945,0.864
1776259211.645180,0.0,1714,201711,66.594,0.012
1776259214.648534,0.0,1714,201711,67.924,0.000
1776259217.651851,0.0,1713,201712,71.920,0.004
1776259220.655246,0.0,1713,201712,63.928,0.000
1776259223.658544,0.0,1715,201712,67.925,0.605
1776259226.661851,0.0,1715,201712,65.261,0.000
1776259229.665166,0.0,1716,201712,33.297,0.000
1776259232.667629,0.0,1715,201713,39.967,0.010
1776259235.670968,0.0,1714,201713,54.606,0.000
1776259238.674263,0.0,1713,201713,58.602,0.003
1776259241.677572,0.0,1713,201713,19.978,0.001
1776259244.680185,0.0,1713,201714,69.273,0.000
1776259247.683511,0.0,1713,201714,33.296,0.000
1776259250.686766,0.0,1715,201714,67.926,0.004
1776259253.689438,0.0,1714,201714,53.286,0.000
1776259256.693065,0.0,1714,201714,31.961,0.799
1776259259.695696,0.0,1714,201715,67.940,0.004
1776259262.699816,0.0,1714,201715,73.233,0.010
1776259265.704518,0.0,1710,201716,65.231,0.008
1776259268.707819,0.0,1710,201716,70.589,0.004
1776259271.711489,0.0,1710,201716,63.922,0.000
