step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
99,2.350372,0.146613,0.310554,64.000000,0.099186,27.229727,0.319384,230.500369,24.235191
100,2.219263,0.147530,0.318733,64.000000,0.099186,28.838398,0.311188,232.719632,24.553924
101,2.586905,0.146208,0.216000,64.000000,0.099186,24.739984,0.459194,235.306538,24.769925
102,2.065038,0.139289,0.720980,64.000000,0.099186,30.992159,0.137571,237.371576,25.490904
103,2.005964,0.141184,2.288540,64.000000,0.099186,31.904859,0.043340,239.377540,27.779444
104,1.250736,0.145238,0.028786,64.000000,0.099186,51.169872,3.445673,240.628276,27.808230
105,2.387315,0.148406,0.285006,64.000000,0.099186,26.808355,0.348014,243.015592,28.093236
106,2.175665,0.142847,0.502449,64.000000,0.099186,29.416287,0.197405,245.191257,28.595685
107,2.202929,0.148421,0.245827,64.000000,0.099186,29.052229,0.403478,247.394187,28.841512
108,2.422555,0.146031,0.089446,64.000000,0.099186,26.418394,1.108888,249.816741,28.930958
109,2.620188,0.144774,0.158236,64.000000,0.099186,24.425733,0.626824,252.436929,29.089194
110,2.364163,0.145847,0.210817,64.000000,0.099186,27.070894,0.470483,254.801091,29.300012
111,2.444378,0.145819,0.175019,64.000000,0.099186,26.182526,0.566716,257.245470,29.475030
112,2.242332,0.146289,0.302377,64.000000,0.099186,28.541719,0.328021,259.487801,29.777408
113,2.456250,0.146053,0.263105,64.000000,0.099186,26.055983,0.376983,261.944051,30.040512
114,2.397405,0.145855,0.248798,64.000000,0.099186,26.695536,0.398660,264.341456,30.289311
115,2.423468,0.146127,0.059961,64.000000,0.099186,26.408437,1.654173,266.764924,30.349272
116,2.442246,0.145161,0.001299,64.000000,0.099186,26.205387,76.345271,269.207170,30.350571
117,2.371376,0.145957,0.273077,64.000000,0.099186,26.988554,0.363216,271.578545,30.623648
118,2.379317,0.146825,0.263667,64.000000,0.099186,26.898476,0.376178,273.957862,30.887316
119,2.662943,0.145993,0.259924,64.000000,0.099186,24.033557,0.381596,276.620805,31.147240
120,2.368164,0.145962,0.238069,64.000000,0.099186,27.025156,0.416627,278.988969,31.385308
121,2.433850,0.145960,0.090272,64.000000,0.099186,26.295787,1.098742,281.422819,31.475581
122,2.272912,0.145276,0.433500,64.000000,0.099186,28.157708,0.228803,283.695732,31.909080
123,2.337198,0.145668,0.203804,64.000000,0.099186,27.383216,0.486674,286.032930,32.112884
124,2.387771,0.146805,0.238649,64.000000,0.099186,26.803245,0.415614,288.420700,32.351533
125,2.265372,0.146312,0.226838,64.000000,0.099186,28.251434,0.437254,290.686072,32.578371
126,2.138086,0.138789,1.133302,64.000000,0.099186,29.933311,0.087519,292.824158,33.711674
127,2.414247,0.148792,0.284934,64.000000,0.099186,26.509306,0.348102,295.238405,33.996608
128,2.408817,0.147238,0.404213,64.000000,0.099186,26.569058,0.245381,297.647222,34.400820
129,2.401673,0.149393,0.189749,64.000000,0.099186,26.648089,0.522722,300.048895,34.590569
130,2.168575,0.147573,0.535411,64.000000,0.099186,29.512461,0.185252,302.217470,35.125980
131,2.365280,0.148471,0.336926,64.000000,0.099186,27.058111,0.294385,304.582750,35.462906
132,2.288765,0.165693,0.379231,64.000000,0.099186,27.962676,0.261545,306.871515,35.842138
133,2.626282,0.149090,0.090901,64.000000,0.099186,24.369047,1.091143,309.497798,35.933039
134,3.309820,0.147491,0.213189,64.000000,0.099186,19.336399,0.465250,312.807618,36.146227
135,2.486142,0.152687,0.090652,64.000000,0.099186,25.742701,1.094139,315.293759,36.236879
136,2.364253,0.146531,0.191830,64.000000,0.099186,27.069859,0.517051,317.658012,36.428709
137,2.498873,0.146190,0.387950,64.000000,0.099186,25.611548,0.255667,320.156885,36.816660
138,2.310490,0.148323,0.257303,64.000000,0.099186,27.699754,0.385483,322.467375,37.073963
139,2.485199,0.144894,0.264646,64.000000,0.099186,25.752470,0.374788,324.952574,37.338609
140,2.369438,0.146343,0.221286,64.000000,0.099186,27.010620,0.448226,327.322012,37.559895
141,2.342090,0.145832,0.332989,64.000000,0.099186,27.326018,0.297866,329.664102,37.892883
142,2.302331,0.147954,0.166999,64.000000,0.099186,27.797916,0.593930,331.966433,38.059883
143,2.065223,0.147786,0.495174,64.000000,0.099186,30.989390,0.200305,334.031656,38.555057
144,2.059291,0.156696,0.428788,64.000000,0.099186,31.078661,0.231317,336.090947,38.983845
145,2.474953,0.145362,0.150828,64.000000,0.099186,25.859082,0.657610,338.565899,39.134672
146,2.268607,0.145890,0.273950,64.000000,0.099186,28.211139,0.362059,340.834507,39.408622
147,1.797469,0.142014,0.589323,64.000000,0.099186,35.605629,0.168305,342.631975,39.997945
148,2.173477,0.152969,0.544709,64.000000,0.099186,29.445912,0.182090,344.805452,40.542654
149,2.143902,0.145457,0.416075,64.000000,0.099186,29.852113,0.238385,346.949354,40.958728
150,2.259110,0.148667,0.352725,64.000000,0.099186,28.329741,0.281199,349.208464,41.311453
151,2.746514,0.145932,0.150558,64.000000,0.099186,23.302270,0.658790,351.954977,41.462011
152,2.574624,0.148015,0.184112,64.000000,0.099186,24.858002,0.538726,354.529601,41.646123
153,2.414756,0.148523,0.223193,64.000000,0.099186,26.503708,0.444395,356.944358,41.869316
