timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776024295.970436,0.0,1708,201650,75.913,0.004
1776024298.973740,0.0,1704,201650,85.239,0.000
1776024301.976258,0.0,1704,201651,85.262,0.004
1776024304.978685,0.0,1705,201651,75.939,0.000
1776024307.982843,0.0,1701,201652,63.911,1.188
1776024310.986312,0.0,1695,201652,73.249,0.009
1776024313.989973,0.0,1697,201652,71.912,0.000
1776024316.993400,0.0,1699,201653,70.586,0.004
1776024319.996807,0.0,1703,201653,70.587,0.005
1776024323.000398,0.0,1700,201653,85.231,0.004
1776024326.002918,0.0,1702,201653,85.262,0.000
1776024329.005323,0.0,1702,201654,83.933,0.004
1776024332.007919,0.0,1702,201654,67.941,0.000
1776024335.011337,0.0,1703,201655,67.923,0.000
1776024338.014709,0.0,1702,201655,69.255,1.191
1776024341.018030,0.0,1704,201655,69.257,0.000
1776024344.021282,0.0,1703,201656,70.590,0.008
1776024347.024613,0.0,1703,201656,82.575,0.000
1776024350.027304,0.0,1703,201656,85.257,0.004
1776024353.030039,0.0,1704,201657,85.256,0.661
1776024356.032501,0.0,1704,201657,73.273,0.007
1776024359.035917,0.0,1701,201657,71.918,0.001
1776024362.039495,0.0,1701,201658,70.582,0.000
1776024365.042977,0.0,1704,201658,71.917,0.004
1776024368.046487,0.0,1703,201659,70.584,0.000
1776024371.049960,0.0,1704,201659,73.249,0.004
1776024374.053251,0.0,1704,201659,79.912,0.000
1776024377.055788,0.0,1705,201659,85.261,0.004
1776024380.058285,0.0,1706,201660,78.601,0.000
1776024383.061694,0.0,1705,201660,67.923,0.000
1776024386.065014,0.0,1705,201661,73.252,1.324
1776024389.068365,0.0,1703,201661,71.920,0.000
1776024392.071733,0.0,1703,201661,71.919,0.008
1776024395.075078,0.0,1702,201662,73.252,0.000
1776024398.082218,0.0,1705,201662,74.489,0.004
1776024401.085466,0.0,1704,201662,85.241,0.000
1776024404.088047,0.0,1704,201663,85.260,0.667
1776024407.090645,0.0,1703,201663,75.934,0.000
1776024410.094325,0.0,1705,201663,63.922,0.008
1776024413.097909,0.0,1706,201664,67.919,0.000
1776024416.101231,0.0,1706,201664,65.261,0.004
1776024419.104536,0.0,1704,201665,70.589,0.000
1776024422.107825,0.0,1710,201665,82.576,0.666
1776024425.110434,0.0,1706,201665,85.259,0.000
1776024428.113064,0.0,1706,201665,85.259,0.009
1776024431.115844,0.0,1708,201666,71.933,0.000
1776024434.119673,0.0,1707,201666,70.577,0.398
1776024437.123131,0.0,1708,201667,71.917,0.008
1776024440.126717,0.0,1709,201667,71.914,0.000
1776024443.130227,0.0,1709,201667,71.916,0.531
1776024446.133715,0.0,1709,201668,71.916,0.003
1776024449.137146,0.0,1711,201668,81.240,0.008
1776024452.139665,0.0,1703,201668,85.262,0.000
1776024455.142145,0.0,1705,201669,82.598,0.004
1776024458.144789,0.0,1703,201669,70.604,0.398
1776024461.148212,0.0,1703,201669,62.595,0.000
1776024464.151593,0.0,1703,201670,71.919,0.008
1776024467.154439,0.0,1704,201670,65.271,0.000
1776024470.157733,0.0,1702,201670,73.253,0.004
1776024473.160943,0.0,1703,201670,85.242,0.000
1776024476.163659,0.0,1704,201671,85.256,0.004
1776024479.166247,0.0,1703,201671,79.931,0.000
1776024482.169677,0.0,1704,201672,69.254,0.000
1776024485.173133,0.0,1705,201672,71.917,0.004
1776024488.176574,0.0,1705,201672,70.586,1.187
1776024491.180011,0.0,1706,201673,70.586,0.008
1776024494.183429,0.0,1703,201673,70.586,0.004
1776024497.186853,0.0,1705,201673,78.577,0.004
1776024500.189245,0.0,1694,201674,85.265,0.000
1776024503.191753,0.0,1698,201674,85.262,0.004
1776024506.194224,0.0,1698,201674,77.270,0.000
1776024509.197968,0.0,1699,201675,70.579,0.925
1776024512.201748,0.0,1700,201675,71.909,0.008
1776024515.205220,0.0,1701,201676,69.253,0.000
1776024518.208640,0.0,1701,201676,66.591,0.004
1776024521.212059,0.0,1703,201676,75.913,0.000
1776024524.215495,0.0,1704,201676,79.908,0.004
1776024527.217999,0.0,1705,201677,85.262,0.004
1776024530.220538,0.0,1705,201677,85.261,0.004
1776024533.223089,0.0,1707,201678,71.939,0.000
1776024536.226645,0.0,1707,201678,74.578,0.000
1776024539.230533,0.0,1707,201678,70.575,0.004
1776024542.233990,0.0,1708,201679,69.254,1.319
1776024545.237434,0.0,1707,201679,71.917,0.008
1776024548.240830,0.0,1707,201680,69.255,0.000
1776024551.244245,0.0,1708,201680,83.905,0.004
1776024554.246790,0.0,1710,201680,85.261,0.000
1776024557.249540,0.0,1709,201680,83.923,0.004
1776024560.252223,0.0,1710,201681,75.932,0.000
1776024563.255654,0.0,1711,201681,69.254,0.661
1776024566.259098,0.0,1711,201682,70.586,0.008
1776024569.262483,0.0,1711,201682,70.587,0.000
1776024572.266027,0.0,1711,201682,70.583,0.004
1776024575.269258,0.0,1709,201683,73.254,0.529
1776024578.272680,0.0,1709,201683,82.572,0.008
1776024581.275213,0.0,1711,201683,85.261,0.000
1776024584.277629,0.0,1715,201684,82.600,0.004
1776024587.280681,0.0,1711,201684,69.263,0.000
1776024590.284117,0.0,1710,201684,70.586,0.000
1776024593.287502,0.0,1710,201685,69.255,0.004
1776024596.291013,0.0,1710,201685,71.916,0.004
1776024599.294701,0.0,1710,201686,69.248,0.004
1776024602.298194,0.0,1711,201686,78.575,0.000
1776024605.301663,0.0,1711,201686,85.235,0.004
1776024608.304183,0.0,1710,201686,85.262,1.189
1776024611.306766,0.0,1710,201687,78.599,0.000
1776024614.310557,0.0,1712,201687,70.577,0.009
1776024617.314062,0.0,1712,201688,70.584,0.000
