timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb,net_rx_mb,net_tx_mb
1778626135.920429,0.0,1691,281489,67.939,0.009,61.476,0.606
1778626138.924127,0.0,1694,281489,50.604,0.001,53.204,0.535
1778626141.927790,0.0,1697,281489,65.254,0.398,78.262,1.266
1778626144.931347,0.0,1698,281489,71.915,0.010,89.369,0.909
1778626147.933970,0.0,1697,281490,85.259,0.000,79.342,0.906
1778626150.936641,0.0,1696,281490,83.925,0.003,71.725,0.769
1778626153.940288,0.0,1685,281491,66.586,0.399,69.361,1.164
1778626156.944032,0.0,1686,281491,63.920,0.000,67.124,0.697
1778626159.947732,0.0,1687,281491,59.926,0.010,69.971,0.727
1778626162.951396,0.0,1687,281492,70.580,0.397,89.366,1.440
1778626165.955023,0.0,1688,281492,81.235,0.008,89.363,1.006
1778626168.957651,0.0,1690,281492,85.259,0.007,65.106,0.685
1778626171.960401,0.0,1694,281493,67.938,0.000,68.049,0.708
1778626174.964073,0.0,1693,281493,58.595,0.402,68.895,1.162
1778626177.967746,0.0,1696,281493,62.590,0.000,66.093,0.691
1778626180.971449,0.0,1694,281494,66.584,0.010,89.360,0.930
1778626183.975031,0.0,1692,281494,85.232,0.000,80.596,0.920
1778626186.977700,0.0,1694,281494,78.597,0.003,64.960,0.667
1778626189.981431,0.0,1695,281495,62.589,0.001,66.113,0.701
1778626192.985181,0.0,1697,281495,69.247,0.000,70.395,0.814
1778626195.988895,0.0,1694,281495,55.931,0.004,75.426,0.721
1778626198.992620,0.0,1694,281495,74.574,0.000,89.361,0.894
1778626201.995226,0.0,1695,281496,85.259,0.004,79.177,0.931
1778626204.997958,0.0,1693,281496,74.599,0.007,64.637,0.743
1778626208.001551,0.0,1686,281497,55.933,1.187,57.018,1.833
1778626211.005797,0.0,1684,281497,62.578,0.010,67.322,0.637
1778626214.009596,0.0,1688,281497,70.577,0.000,89.361,0.991
1778626217.013533,0.0,1692,281497,77.232,0.004,89.356,0.994
1778626220.016124,0.0,1690,281498,85.260,0.000,72.557,0.671
1778626223.018870,0.0,1687,281498,63.941,0.000,54.983,0.523
1778626226.022573,0.0,1684,281499,61.258,0.004,61.990,0.568
1778626229.026432,0.0,1686,281499,59.923,0.000,78.604,0.757
1778626232.030195,0.0,1686,281499,70.578,0.004,89.359,0.922
1778626235.047398,0.0,1685,281499,84.847,0.000,76.137,0.859
1778626238.050107,0.0,1687,281500,75.931,0.009,68.772,2.000
1778626241.053880,0.0,1684,281500,53.266,1.190,57.915,0.547
1778626244.057648,0.0,1685,281501,41.281,0.004,64.963,0.458
1778626247.061327,0.0,1687,281501,85.229,0.007,80.509,0.930
1778626250.063945,0.0,1688,281501,83.927,0.003,67.293,0.751
1778626253.066822,0.0,1689,281501,65.271,0.001,68.340,0.714
1778626256.070531,0.0,1684,281502,67.916,0.000,69.365,0.698
1778626259.074299,0.0,1688,281502,59.925,0.004,71.993,0.712
1778626262.078044,0.0,1684,281502,67.915,0.000,89.360,0.954
1778626265.081701,0.0,1690,281502,81.234,0.004,87.458,0.948
1778626268.084252,0.0,1687,281503,83.929,0.000,62.969,0.643
1778626271.087024,0.0,1686,281503,57.280,0.000,62.310,1.814
1778626274.090748,0.0,1689,281504,57.262,1.198,55.421,0.497
1778626277.094496,0.0,1689,281504,67.915,0.000,89.364,0.912
1778626280.098143,0.0,1687,281504,74.576,0.010,89.367,1.050
1778626283.101818,0.0,1692,281504,85.229,0.000,66.935,0.717
1778626286.104422,0.0,1684,281505,78.598,0.003,69.651,0.675
1778626289.108486,0.0,1688,281505,61.250,0.001,67.525,0.721
1778626292.112211,0.0,1688,281506,65.252,0.000,66.545,0.755
1778626295.116043,0.0,1685,281506,62.587,0.004,86.816,0.922
1778626298.119677,0.0,1688,281506,73.245,0.000,89.364,1.031
1778626301.123859,0.0,1686,281506,85.215,0.004,75.203,0.886
1778626304.126553,0.0,1691,281507,75.932,0.000,68.376,0.750
1778626307.129235,0.0,1691,281507,53.286,1.188,51.626,1.673
1778626310.133045,0.0,1694,281508,62.587,0.010,72.927,0.815
1778626313.136691,0.0,1694,281508,63.922,0.007,71.054,0.758
1778626316.139420,0.0,1698,281508,66.606,0.003,59.181,0.599
1778626319.143144,0.0,1700,281508,58.594,0.001,61.093,0.576
1778626322.146831,0.0,1700,281509,57.263,0.000,76.791,0.698
1778626325.150501,0.0,1695,281509,73.244,0.004,82.160,0.734
1778626328.153146,0.0,1695,281509,85.258,0.000,69.579,0.700
1778626331.155886,0.0,1704,281510,71.934,0.000,68.654,0.764
1778626334.159626,0.0,1702,281510,61.257,0.004,62.870,0.622
1778626337.163299,0.0,1697,281510,70.580,0.000,74.249,0.797
1778626340.167052,0.0,1701,281511,62.588,1.198,89.371,2.206
1778626343.170729,0.0,1700,281511,74.575,0.000,83.779,0.786
1778626346.173413,0.0,1703,281511,81.261,0.005,62.354,0.714
1778626349.177646,0.0,1700,281512,62.578,0.007,60.471,0.595
1778626352.181376,0.0,1699,281512,61.257,0.004,63.089,0.578
1778626355.185129,0.0,1701,281512,59.925,0.000,87.780,0.813
1778626358.188765,0.0,1695,281512,75.908,0.004,83.781,0.888
1778626361.191484,0.0,1694,281513,73.267,0.000,84.606,0.844
1778626364.195207,0.0,1688,281513,67.916,0.000,70.864,0.762
1778626367.198910,0.0,1687,281514,61.258,0.004,65.211,0.730
1778626370.202598,0.0,1691,281514,59.926,0.000,63.040,0.605
1778626373.206214,0.0,1691,281514,78.572,1.203,79.366,2.139
1778626376.208825,0.0,1692,281514,85.259,0.000,89.395,1.056
1778626379.211385,0.0,1693,281515,73.271,0.008,77.706,0.783
1778626382.215062,0.0,1694,281515,42.614,0.008,48.294,0.504
1778626385.218768,0.0,1694,281516,61.258,0.007,62.723,0.654
1778626388.222363,0.0,1695,281516,78.573,0.000,80.799,0.894
1778626391.224977,0.0,1694,281516,85.259,0.004,89.398,1.046
1778626394.227682,0.0,1694,281516,81.260,0.000,84.660,0.908
1778626397.230426,0.0,1694,281517,15.985,0.000,18.572,0.155
1778626400.233984,0.0,1694,281517,73.246,0.004,75.538,0.879
1778626403.237639,0.0,1696,281517,85.229,0.000,89.361,0.900
1778626406.240343,0.0,1697,281518,73.267,0.005,76.372,1.952
1778626409.244313,0.0,1697,281518,66.579,1.194,69.711,0.745
1778626412.247988,0.0,1700,281518,67.917,0.005,71.802,0.844
