timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776279374.282398,0.0,2223,201673,85.237,0.528
1776279377.284909,0.0,2223,201673,85.262,0.008
1776279380.287407,0.0,2223,201674,82.598,0.000
1776279383.290872,0.0,2224,201674,73.249,0.003
1776279386.294257,0.0,2224,201674,69.255,0.533
1776279389.297594,0.0,2225,201675,71.920,0.000
1776279392.300969,0.0,2224,201675,70.587,0.010
1776279395.304318,0.0,2225,201676,70.588,0.000
1776279398.307752,0.0,2224,201676,73.249,0.412
1776279401.312230,0.0,2225,201676,85.206,0.000
1776279404.314888,0.0,2225,201676,85.258,0.010
1776279407.317369,0.0,2225,201677,85.263,0.000
1776279410.319901,0.0,2225,201677,70.607,0.398
1776279413.323334,0.0,2225,201678,69.254,0.010
1776279416.326779,0.0,2226,201678,67.922,0.000
1776279419.330271,0.0,2226,201678,71.916,0.004
1776279422.333284,0.0,2228,201679,67.932,0.000
1776279425.336798,0.0,2235,201679,78.575,0.004
1776279428.340204,0.0,2227,201679,85.237,0.000
1776279431.342744,0.0,2227,201680,85.261,0.803
1776279434.345170,0.0,2227,201680,81.268,0.008
1776279437.347737,0.0,2237,201680,70.606,0.000
1776279440.351154,0.0,2229,201681,66.591,0.004
1776279443.354649,0.0,2226,201681,74.580,0.000
1776279446.358075,0.0,2226,201682,71.918,0.671
1776279449.361318,0.0,2226,201682,69.258,0.010
1776279452.364913,0.0,2224,201682,77.241,0.000
1776279455.368319,0.0,2225,201682,85.237,0.004
1776279458.370834,0.0,2226,201683,85.262,0.000
1776279461.373329,0.0,2223,201683,81.266,0.000
1776279464.376764,0.0,2222,201684,66.590,0.004
1776279467.380144,0.0,2222,201684,74.583,0.000
1776279470.383580,0.0,2223,201684,66.590,0.010
1776279473.387011,0.0,2224,201685,74.581,0.000
1776279476.390530,0.0,2223,201685,69.252,1.186
1776279479.393286,0.0,2223,201685,78.594,0.000
1776279482.395822,0.0,2222,201686,85.261,0.018
1776279485.398350,0.0,2222,201686,85.261,0.000
1776279488.400850,0.0,2223,201686,78.601,0.005
1776279491.404305,0.0,2222,201687,70.585,0.000
1776279494.407749,0.0,2224,201687,69.254,0.004
1776279497.411182,0.0,2224,201688,71.918,0.000
1776279500.414583,0.0,2223,201688,67.923,0.004
1776279503.418091,0.0,2218,201688,67.921,0.000
1776279506.421255,0.0,2221,201688,25.307,0.000
1776279509.424601,0.0,2221,201689,65.261,1.191
1776279512.427830,0.0,2222,201689,79.914,0.005
1776279515.430365,0.0,2223,201689,85.261,0.008
1776279518.432875,0.0,2224,201689,75.636,0.005
1776279521.436956,0.0,2224,201690,58.887,0.008
1776279524.440338,0.0,2223,201690,69.255,0.000
1776279527.455019,0.0,2222,201691,72.976,0.004
1776279530.458553,0.0,2222,201691,67.920,0.000
1776279533.461981,0.0,2221,201691,81.241,0.003
1776279536.464510,0.0,2221,201691,85.261,0.001
